"日暮里",139.77092,35.72822
"三河島",139.77771,35.73329
"南千住",139.79964,35.73431
"北千住",139.80479,35.74934
"綾瀬",139.82367,35.76205
"亀有",139.84756,35.76656
"金町",139.86926,35.76941
"松戸",139.90096,35.78496
"北松戸",139.91225,35.80103
"馬橋",139.91755,35.8126
"新松戸",139.92118,35.82549
"北小金",139.92967,35.83266
"南柏",139.95423,35.84466
"柏",139.97094,35.86208
"北柏",139.98817,35.87568
"我孫子",140.01073,35.8729
"天王台",140.04213,35.87248
"取手",140.06303,35.89535
"藤代",140.12004,35.92097
"龍ケ崎市",140.13805,35.9298
"牛久",140.14103,35.97534
"ひたち野うしく",140.15841,36.00764
"荒川沖",140.16517,36.02951
"土浦",140.20555,36.07725
"神立",140.24762,36.11962
"高浜",140.29503,36.16433
"石岡",140.28011,36.19098
"羽鳥",140.28651,36.24855
"岩間",140.27648,36.29547
"友部",140.3046,36.34986
"内原",140.35143,36.36953
"赤塚",140.41699,36.38201
"偕楽園",140.45772,36.37295
"水戸",140.47827,36.37093
"勝田",140.52437,36.39486
"佐和",140.54016,36.42961
"東海",140.5669,36.46617
"大甕",140.61937,36.51278
"常陸多賀",140.63281,36.5522
"日立",140.66247,36.59171
"小木津",140.67565,36.63551
"十王",140.68525,36.67053
"高萩",140.71683,36.71319
"南中郷",140.7289,36.75313
"磯原",140.74664,36.79085
"大津港",140.77792,36.84532
"勿来",140.78672,36.88356
"植田",140.79649,36.92005
"泉",140.85324,36.95541
"湯本",140.8494,37.00778
"内郷",140.85518,37.03629
"いわき",140.89408,37.05825
"草野",140.9463,37.07322
"四ツ倉",140.98102,37.10242
"久ノ浜",140.99599,37.14153
"末続",140.9958,37.17182
"広野",140.99853,37.21117
"Jヴィレッジ",141.007381,37.240774
"木戸",141.00214,37.2584
"竜田",141.00283,37.28245
"富岡",141.02287,37.33359
"夜ノ森",140.99194,37.36673
"大野",140.98416,37.40937
"双葉",141.0053,37.45293
"浪江",140.989,37.4926
"桃内",140.98459,37.529
"小高",140.99642,37.56342
"磐城太田",140.99142,37.60516
"原ノ町",140.97123,37.63784
"鹿島",140.96953,37.70349
"日立木",140.93506,37.75566
"相馬",140.92554,37.80305
"駒ヶ嶺",140.92505,37.84283
"新地",140.925824,37.878706
"坂元",140.901301,37.923571
"山下",140.88914,37.965828
"浜吉田",140.89019,38.00188
"亘理",140.86163,38.03942
"逢隈",140.85479,38.06682
"岩沼",140.86294,38.11094
