"亀山",136.44865,34.85017
"下庄",136.47957,34.8142
"一身田",136.49956,34.76215
"津",136.51073,34.73432
"阿漕",136.50488,34.70241
"高茶屋",136.51324,34.66831
"六軒",136.50752,34.61851
"松阪",136.53545,34.57724
"徳和",136.55324,34.55472
"多気",136.57264,34.51706
"相可",136.54609,34.5033
"佐奈",136.53979,34.47887
"栃原",136.50977,34.44401
"川添",136.47387,34.41997
"三瀬谷",136.40996,34.39507
"滝原",136.41214,34.36028
"阿曽",136.41093,34.33067
"伊勢柏崎",136.3959,34.29942
"大内山",136.35886,34.27789
"梅ヶ谷",136.35653,34.25798
"紀伊長島",136.33941,34.20911
"三野瀬",136.28159,34.1672
"船津",136.22861,34.14219
"相賀",136.22714,34.11196
"尾鷲",136.19013,34.075
"大曽根浦",136.22303,34.06189
"九鬼",136.24274,34.01607
"三木里",136.20215,34.00142
"賀田",136.19023,33.97131
"二木島",136.18106,33.93969
"新鹿",136.14409,33.92806
"波田須",136.13858,33.91031
"大泊",136.11878,33.90254
"熊野市",136.09834,33.88913
"有井",136.08581,33.87645
"神志山",136.0627,33.84039
"紀伊市木",136.05524,33.82769
"阿田和",136.0428,33.80528
"紀伊井田",136.02383,33.75962
"鵜殿",136.0151,33.73638
"新宮",135.99384,33.7251
