"盛",141.71095,39.0852
"陸前赤崎",141.7414,39.06838
"綾里",141.79898,39.0541
"恋し浜",141.816,39.07459
"甫嶺",141.80666,39.09361
"三陸",141.81,39.11685
"吉浜",141.83684,39.15135
"唐丹",141.86106,39.20152
"平田",141.88609,39.24603
"釜石",141.87225,39.27356
"両石",141.88923,39.30779
"鵜住居",141.88772,39.32638
"大槌",141.9042,39.35692
"吉里吉里",141.93841,39.36925
"浪板海岸",141.93521,39.3839
"岩手船越",141.97425,39.43191
"織笠",141.955263,39.453447
"陸中山田",141.95194,39.46315
"豊間根",141.92462,39.53369
"払川",141.933079,39.56413
"津軽石",141.93807,39.58195
"八木沢・宮古短大",141.946021,39.619078
"磯鶏",141.96104,39.63086
"宮古",141.94829,39.63969
"山口団地",141.933275,39.646117
"一の渡",141.94253,39.68655
"佐羽根",141.93588,39.71112
"田老",141.96438,39.73152
"新田老",141.967307,39.735724
"摂待",141.96209,39.80916
"岩泉小本",141.95853,39.84242
"島越",141.93975,39.91538
"田野畑",141.93356,39.93457
"普代",141.88634,40.0028
"白井海岸",141.88297,40.03293
"堀内",141.8591,40.05212
"野田玉川",141.82876,40.08309
"十府ヶ浦海岸",141.82414,40.096613
"陸中野田",141.81943,40.11583
"陸中宇部",141.78641,40.13234
"久慈",141.77103,40.18982
