"小淵沢",138.31741,35.86358
"甲斐小泉",138.35894,35.87945
"甲斐大泉",138.41014,35.89639
"清里",138.43621,35.91893
"野辺山",138.47456,35.9556
"信濃川上",138.52684,35.97616
"佐久広瀬",138.51939,36.004
"佐久海ノ口",138.4906,36.02149
"海尻",138.4736,36.04098
"松原湖",138.4704,36.06067
"小海",138.48315,36.08915
"馬流",138.48601,36.10138
"高岩",138.47766,36.11541
"八千穂",138.47722,36.13278
"海瀬",138.48585,36.15547
"羽黒下",138.48941,36.16612
"青沼",138.48925,36.18097
"臼田",138.48832,36.19435
"龍岡城",138.49078,36.20452
"太田部",138.48747,36.22056
"中込",138.4795,36.23032
"滑津",138.47488,36.23902
"北中込",138.47669,36.25452
"岩村田",138.4728,36.27437
"佐久平",138.46281,36.27775
"中佐都",138.45399,36.28075
"美里",138.45015,36.29202
"三岡",138.44814,36.30441
"乙女",138.44088,36.31121
"東小諸",138.43233,36.31677
"小諸",138.42257,36.32583
